* Source file = mid no filter.pir
* Impulse length = 65536
* Sample rate = 48000
* Scale type = Pa
* Left window = 0 ms, Rectangular
* Reference time = 2,5 ms
* Right window = 5,021 ms, Tukey 0.25
* FFT length = 32768
* Smoothing = None
* Calibration = MM1CDU_allein_00d.txt
* Scale = 0.0 dB
* (fixture: every 8th point of the ARTA export, KOAN test-filter session 15 Aug 2026)
Freq[Hz]     dBSPL  Phase[Deg]
6933.105   134.144   -97.917
6944.824   134.088   -99.627
6956.543   134.031  -101.347
6968.262   133.973  -103.072
6979.980   133.913  -104.796
6991.699   133.850  -106.512
7003.418   133.786  -108.213
7015.137   133.721  -109.893
7026.855   133.655  -111.546
7038.574   133.589  -113.168
7050.293   133.525  -114.756
7062.012   133.464  -116.312
7073.730   133.407  -117.836
7085.449   133.355  -119.334
7097.168   133.308  -120.811
7108.887   133.269  -122.275
7120.605   133.236  -123.735
7132.324   133.210  -125.200
7144.043   133.192  -126.680
7155.762   133.179  -128.182
7167.480   133.171  -129.713
7179.199   133.167  -131.277
7190.918   133.165  -132.877
7202.637   133.165  -134.513
7214.355   133.164  -136.183
7226.074   133.163  -137.883
7237.793   133.159  -139.609
7249.512   133.152  -141.353
7261.230   133.142  -143.108
7272.949   133.129  -144.867
7284.668   133.113  -146.624
7296.387   133.095  -148.372
7308.105   133.075  -150.105
7319.824   133.053  -151.822
7331.543   133.032  -153.519
7343.262   133.011  -155.197
7354.980   132.993  -156.858
7366.699   132.976  -158.505
7378.418   132.963  -160.142
7390.137   132.953  -161.776
7401.855   132.947  -163.412
7413.574   132.944  -165.055
7425.293   132.944  -166.711
7437.012   132.946  -168.383
7448.730   132.949  -170.075
7460.449   132.955  -171.787
7472.168   132.961  -173.518
7483.887   132.965  -175.265
7495.605   132.968  -177.026
7507.324   132.969  -178.795
7519.043   132.967   179.433
7530.762   132.962   177.664
7542.480   132.956   175.904
7554.199   132.947   174.159
7565.918   132.937   172.432
7577.637   132.928   170.726
7589.355   132.920   169.044
7601.074   132.913   167.384
7612.793   132.908   165.745
7624.512   132.905   164.125
7636.230   132.907   162.517
7647.949   132.912   160.917
7659.668   132.922   159.320
7671.387   132.935   157.719
7683.105   132.952   156.110
7694.824   132.972   154.488
7706.543   132.995   152.852
7718.262   133.019   151.200
7729.980   133.043   149.533
7741.699   133.068   147.853
7753.418   133.093   146.164
7765.137   133.117   144.471
7776.855   133.140   142.777
7788.574   133.163   141.089
7800.293   133.185   139.410
7812.012   133.208   137.745
7823.730   133.233   136.094
7835.449   133.260   134.459
7847.168   133.290   132.838
7858.887   133.325   131.226
7870.605   133.364   129.619
7882.324   133.409   128.010
7894.043   133.459   126.391
7905.762   133.516   124.753
7917.480   133.578   123.091
7929.199   133.645   121.396
7940.918   133.714   119.664
7952.637   133.784   117.893
7964.355   133.856   116.081
7976.074   133.926   114.233
7987.793   133.994   112.351
7999.512   134.059   110.443
8011.230   134.120   108.517
8022.949   134.179   106.582
8034.668   134.233   104.648
8046.387   134.284   102.724
8058.105   134.333   100.818
8069.824   134.380    98.936
8081.543   134.428    97.083
8093.262   134.478    95.258
8104.980   134.533    93.460
8116.699   134.593    91.682
8128.418   134.660    89.914
8140.137   134.736    88.145
8151.855   134.821    86.359
8163.574   134.914    84.541
8175.293   135.016    82.677
8187.012   135.124    80.752
8198.730   135.237    78.755
8210.449   135.352    76.678
8222.168   135.468    74.518
8233.887   135.581    72.274
8245.605   135.689    69.950
8257.324   135.790    67.555
8269.043   135.881    65.098
8280.762   135.961    62.594
8292.480   136.029    60.059
8304.199   136.084    57.510
8315.918   136.126    54.964
8327.637   136.156    52.440
8339.355   136.174    49.955
8351.074   136.183    47.524
8362.793   136.185    45.160
8374.512   136.181    42.874
8386.230   136.176    40.670
8397.949   136.172    38.550
8409.668   136.173    36.508
8421.387   136.182    34.536
8433.105   136.202    32.617
8444.824   136.235    30.732
8456.543   136.281    28.858
8468.262   136.342    26.971
8479.980   136.417    25.048
8491.699   136.503    23.067
8503.418   136.598    21.009
8515.137   136.701    18.862
8526.855   136.807    16.617
8538.574   136.914    14.272
8550.293   137.017    11.830
8562.012   137.115     9.296
8573.730   137.205     6.682
8585.449   137.285     4.001
8597.168   137.353     1.267
8608.887   137.408    -1.503
8620.605   137.450    -4.292
8632.324   137.479    -7.083
8644.043   137.495    -9.861
8655.762   137.501   -12.612
8667.480   137.496   -15.322
8679.199   137.483   -17.982
8690.918   137.463   -20.584
8702.637   137.440   -23.125
8714.355   137.414   -25.602
8726.074   137.390   -28.020
8737.793   137.367   -30.382
8749.512   137.348   -32.697
8761.230   137.335   -34.976
8772.949   137.328   -37.231
8784.668   137.328   -39.473
8796.387   137.334   -41.715
8808.105   137.346   -43.968
8819.824   137.364   -46.241
8831.543   137.386   -48.542
8843.262   137.410   -50.875
8854.980   137.436   -53.242
8866.699   137.462   -55.644
8878.418   137.487   -58.079
8890.137   137.510   -60.543
8901.855   137.531   -63.033
8913.574   137.549   -65.542
8925.293   137.564   -68.067
8937.012   137.576   -70.603
8948.730   137.585   -73.145
8960.449   137.591   -75.692
8972.168   137.596   -78.242
8983.887   137.598   -80.794
8995.605   137.599   -83.350
9007.324   137.599   -85.910
9019.043   137.598   -88.478
9030.762   137.597   -91.055
9042.480   137.594   -93.646
9054.199   137.589   -96.251
9065.918   137.583   -98.874
9077.637   137.574  -101.515
9089.355   137.562  -104.174
9101.074   137.546  -106.850
9112.793   137.526  -109.539
9124.512   137.500  -112.238
9136.230   137.469  -114.944
9147.949   137.432  -117.649
9159.668   137.389  -120.348
9171.387   137.341  -123.035
9183.105   137.287  -125.704
9194.824   137.228  -128.350
9206.543   137.165  -130.969
9218.262   137.099  -133.556
9229.980   137.031  -136.110
9241.699   136.961  -138.632
9253.418   136.891  -141.121
9265.137   136.822  -143.582
9276.855   136.755  -146.019
9288.574   136.689  -148.437
9300.293   136.627  -150.844
9312.012   136.566  -153.245
9323.730   136.508  -155.648
9335.449   136.452  -158.058
9347.168   136.397  -160.481
9358.887   136.343  -162.921
9370.605   136.288  -165.378
9382.324   136.231  -167.854
9394.043   136.172  -170.345
9405.762   136.112  -172.850
9417.480   136.047  -175.364
9429.199   135.977  -177.879
9440.918   135.902   179.611
9452.637   135.823   177.112
9464.355   135.738   174.631
9476.074   135.650   172.176
9487.793   135.558   169.752
9499.512   135.464   167.362
9511.230   135.369   165.009
9522.949   135.274   162.693
9534.668   135.181   160.411
9546.387   135.092   158.160
9558.105   135.006   155.933
9569.824   134.925   153.722
9581.543   134.848   151.516
9593.262   134.777   149.307
9604.980   134.710   147.083
9616.699   134.647   144.836
9628.418   134.587   142.556
9640.137   134.529   140.236
9651.855   134.470   137.874
9663.574   134.410   135.466
9675.293   134.346   133.013
9687.012   134.276   130.518
9698.730   134.200   127.986
9710.449   134.116   125.426
9722.168   134.021   122.845
9733.887   133.917   120.255
9745.605   133.802   117.668
9757.324   133.675   115.095
9769.043   133.537   112.550
9780.762   133.389   110.045
9792.480   133.231   107.592
9804.199   133.064   105.202
9815.918   132.891   102.884
9827.637   132.712   100.645
9839.355   132.530    98.489
9851.074   132.347    96.419
9862.793   132.166    94.432
9874.512   131.988    92.523
9886.230   131.816    90.685
9897.949   131.651    88.904
9909.668   131.494    87.168
9921.387   131.345    85.460
9933.105   131.206    83.765
9944.824   131.074    82.066
9956.543   130.951    80.350
9968.262   130.832    78.607
9979.980   130.716    76.829
9991.699   130.600    75.012
10003.42   130.481    73.159
10015.14   130.357    71.275
10026.86   130.226    69.370
10038.57   130.085    67.458
10050.29   129.933    65.556
10062.01   129.770    63.685
10073.73   129.595    61.865
10085.45   129.408    60.120
10097.17   129.213    58.473
10108.89   129.011    56.945
10120.61   128.806    55.553
10132.32   128.602    54.311
10144.04   128.403    53.224
10155.76   128.216    52.289
10167.48   128.045    51.492
10179.20   127.896    50.809
10190.92   127.773    50.204
10202.64   127.678    49.637
10214.36   127.611    49.059
10226.07   127.571    48.427
10237.79   127.554    47.699
10249.51   127.554    46.844
10261.23   127.566    45.844
10272.95   127.583    44.689
10284.67   127.597    43.387
