* Source file = tweeter filter 8,2uf serieeel 0,33mh parallel.pir
* Impulse length = 65536
* Sample rate = 48000
* Scale type = Pa
* Left window = 0 ms, Rectangular
* Reference time = 2,5 ms
* Right window = 5,021 ms, Tukey 0.25
* FFT length = 32768
* Smoothing = None
* Calibration = MM1CDU_allein_00d.txt
* Scale = 0.0 dB
* (fixture: every 8th point of the ARTA export, KOAN test-filter session 15 Aug 2026)
Freq[Hz]     dBSPL  Phase[Deg]
10062.01   134.986  -103.949
10073.73   134.973  -105.733
10085.45   134.960  -107.531
10097.17   134.946  -109.341
10108.89   134.930  -111.160
10120.61   134.913  -112.981
10132.32   134.893  -114.799
10144.04   134.871  -116.609
10155.76   134.846  -118.404
10167.48   134.821  -120.181
10179.20   134.794  -121.935
10190.92   134.768  -123.664
10202.64   134.742  -125.366
10214.36   134.719  -127.043
10226.07   134.699  -128.697
10237.79   134.683  -130.333
10249.51   134.671  -131.956
10261.23   134.665  -133.574
10272.95   134.665  -135.195
10284.67   134.669  -136.826
10296.39   134.678  -138.477
10308.11   134.692  -140.153
10319.82   134.708  -141.861
10331.54   134.727  -143.605
10343.26   134.746  -145.386
10354.98   134.764  -147.206
10366.70   134.781  -149.062
10378.42   134.794  -150.949
10390.14   134.803  -152.862
10401.86   134.806  -154.795
10413.57   134.804  -156.737
10425.29   134.796  -158.681
10437.01   134.781  -160.616
10448.73   134.762  -162.534
10460.45   134.737  -164.425
10472.17   134.708  -166.284
10483.89   134.677  -168.103
10495.61   134.644  -169.879
10507.32   134.612  -171.611
10519.04   134.581  -173.299
10530.76   134.554  -174.947
10542.48   134.531  -176.560
10554.20   134.514  -178.147
10565.92   134.503  -179.717
10577.64   134.500   178.720
10589.36   134.503   177.154
10601.07   134.512   175.573
10612.79   134.527   173.971
10624.51   134.546   172.339
10636.23   134.569   170.674
10647.95   134.593   168.972
10659.67   134.618   167.234
10671.39   134.642   165.462
10683.11   134.664   163.660
10694.82   134.682   161.835
10706.54   134.698   159.993
10718.26   134.709   158.142
10729.98   134.717   156.290
10741.70   134.721   154.443
10753.42   134.722   152.609
10765.14   134.720   150.791
10776.86   134.718   148.994
10788.57   134.715   147.219
10800.29   134.713   145.465
10812.01   134.713   143.730
10823.73   134.715   142.010
10835.45   134.721   140.299
10847.17   134.730   138.592
10858.89   134.743   136.882
10870.61   134.759   135.162
10882.32   134.778   133.426
10894.04   134.800   131.671
10905.76   134.823   129.892
10917.48   134.846   128.088
10929.20   134.869   126.259
10940.92   134.891   124.407
10952.64   134.911   122.535
10964.36   134.928   120.648
10976.07   134.943   118.749
10987.79   134.953   116.846
10999.51   134.961   114.944
11011.23   134.966   113.048
11022.95   134.968   111.163
11034.67   134.969   109.292
11046.39   134.968   107.439
11058.11   134.967   105.602
11069.82   134.967   103.783
11081.54   134.967   101.980
11093.26   134.970   100.188
11104.98   134.976    98.403
11116.70   134.984    96.621
