* Source file = mid+tweeter met hakkietakkiefilter.pir
* Impulse length = 65536
* Sample rate = 48000
* Scale type = Pa
* Left window = 0 ms, Rectangular
* Reference time = 2,5 ms
* Right window = 5,021 ms, Tukey 0.25
* FFT length = 32768
* Smoothing = None
* Calibration = MM1CDU_allein_00d.txt
* Scale = 0.0 dB
* (fixture: every 8th point of the ARTA export, KOAN test-filter session 15 Aug 2026)
Freq[Hz]     dBSPL  Phase[Deg]
5304.199   139.445   -52.492
5315.918   139.437   -54.684
5327.637   139.424   -56.863
5339.355   139.409   -59.026
5351.074   139.390   -61.171
5362.793   139.369   -63.299
5374.512   139.347   -65.411
5386.230   139.324   -67.508
5397.949   139.299   -69.591
5409.668   139.274   -71.661
5421.387   139.247   -73.719
5433.105   139.219   -75.763
5444.824   139.190   -77.792
5456.543   139.159   -79.804
5468.262   139.127   -81.796
5479.980   139.094   -83.763
5491.699   139.061   -85.703
5503.418   139.028   -87.611
5515.137   138.996   -89.487
5526.855   138.967   -91.330
5538.574   138.941   -93.141
5550.293   138.921   -94.923
5562.012   138.906   -96.684
5573.730   138.898   -98.430
5585.449   138.898  -100.174
5597.168   138.907  -101.925
5608.887   138.923  -103.697
5620.605   138.946  -105.501
5632.324   138.976  -107.348
5644.043   139.010  -109.248
5655.762   139.047  -111.207
5667.480   139.084  -113.230
5679.199   139.121  -115.317
5690.918   139.155  -117.466
5702.637   139.183  -119.673
5714.355   139.205  -121.929
5726.074   139.218  -124.226
5737.793   139.222  -126.551
5749.512   139.215  -128.892
5761.230   139.197  -131.236
5772.949   139.169  -133.568
5784.668   139.130  -135.876
5796.387   139.082  -138.146
5808.105   139.026  -140.368
5819.824   138.963  -142.532
5831.543   138.896  -144.629
5843.262   138.825  -146.657
5854.980   138.754  -148.611
5866.699   138.684  -150.494
5878.418   138.617  -152.310
5890.137   138.556  -154.066
5901.855   138.502  -155.771
5913.574   138.456  -157.437
5925.293   138.419  -159.078
5937.012   138.391  -160.705
5948.730   138.371  -162.331
5960.449   138.360  -163.967
5972.168   138.355  -165.622
5983.887   138.355  -167.302
5995.605   138.360  -169.011
6007.324   138.367  -170.749
6019.043   138.377  -172.517
6030.762   138.386  -174.310
6042.480   138.395  -176.123
6054.199   138.404  -177.951
6065.918   138.410  -179.787
6077.637   138.416   178.374
6089.355   138.421   176.539
6101.074   138.426   174.711
6112.793   138.431   172.892
6124.512   138.438   171.084
6136.230   138.447   169.284
6147.949   138.459   167.491
6159.668   138.476   165.698
6171.387   138.497   163.900
6183.105   138.522   162.089
6194.824   138.552   160.257
6206.543   138.587   158.397
6218.262   138.625   156.500
6229.980   138.665   154.561
6241.699   138.706   152.576
6253.418   138.747   150.542
6265.137   138.787   148.458
6276.855   138.824   146.325
6288.574   138.857   144.147
6300.293   138.884   141.928
6312.012   138.904   139.675
6323.730   138.917   137.396
6335.449   138.922   135.098
6347.168   138.918   132.792
6358.887   138.905   130.487
6370.605   138.883   128.192
6382.324   138.853   125.917
6394.043   138.814   123.671
6405.762   138.769   121.462
6417.480   138.717   119.297
6429.199   138.661   117.183
6440.918   138.600   115.124
6452.637   138.537   113.123
6464.355   138.473   111.184
6476.074   138.409   109.306
6487.793   138.347   107.487
6499.512   138.288   105.726
6511.230   138.233   104.019
6522.949   138.185   102.358
6534.668   138.143   100.739
6546.387   138.108    99.154
6558.105   138.082    97.594
6569.824   138.064    96.052
6581.543   138.055    94.517
6593.262   138.054    92.983
6604.980   138.062    91.439
6616.699   138.078    89.879
6628.418   138.102    88.296
6640.137   138.133    86.681
6651.855   138.168    85.031
6663.574   138.209    83.339
